id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5889088,Beautiful 3 rooms house in Palermo,24145154,Camille,,Palermo,-34.59054,-58.4327,Entire home/apt,1340,5,7,2019-06-30,1.14,2,354
5892197,Palermo gorgeous boutique3,30047791,Nicolás,,Palermo,-34.58148,-58.44128,Entire home/apt,2094,1,119,2019-05-26,2.30,4,299
5892888,Cheerful room in good neighborhood,30603865,Gloria,,Colegiales,-34.57883,-58.4543,Private room,796,6,23,2019-03-26,0.54,1,363
5893190,EXCELLENT LOCATION IN BUENOS AIRES,434969,Atilio Y Mercedes,,Retiro,-34.59749,-58.386,Entire home/apt,2596,2,53,2018-11-11,1.10,1,357
5893529,Beautiful apartment in the heart of Buenos Aires,25146680,Mariana,,Palermo,-34.58645,-58.40895,Entire home/apt,1968,5,19,2019-02-07,0.39,1,302
5893965,Cozy and sunny 2 bedroom in Palermo/Recoleta,10874946,Alejandra,,Recoleta,-34.59615,-58.41404,Entire home/apt,2052,2,29,2019-01-07,0.80,1,11
5909683,Hermoso y nuevo Depto en Palermo ,30668382,Jorge,,Villa Crespo,-34.59598,-58.43014,Entire home/apt,3392,4,33,2018-11-28,0.65,2,365
5912182,"New apt. 4 pax, swimming pool, gym - 8th floor",30700159,Mariana,,San Telmo,-34.61593,-58.36829,Entire home/apt,2094,2,8,2019-05-25,0.38,9,365
5913813,Hermoso departamento triplex en Palermo,30668382,Jorge,,Villa Crespo,-34.59577,-58.43103,Entire home/apt,3392,4,50,2018-11-16,1.10,2,1
5914570,ALEGRE ESTUDIO EXCELENTE ZONA,30715822,Natalia,,Retiro,-34.59854,-58.38564,Entire home/apt,1173,7,14,2019-06-13,0.47,1,322
5914967,Superb Studio in Recoleta!!,5275041,Florencia,,Recoleta,-34.59131,-58.388,Entire home/apt,2094,1,198,2019-07-15,3.85,2,272
5916907,Habitación privada en San Telmo,13733946,Ignacio,,San Telmo,-34.62081,-58.37521,Private room,1675,2,0,,,1,365
5918807,Studio a Estrenar con Amenities,3174439,Maria Julieta,,Almagro,-34.60181,-58.42544,Entire home/apt,1466,3,19,2019-06-09,0.44,6,35
5925847,Beautiful Apartment in Recoleta,30769402,Mauro Y Lina,,Recoleta,-34.58748,-58.40069,Entire home/apt,1089,180,5,2016-01-03,0.11,1,349
5928452,Beautiful and quiet room ,18844084,Victoria,,Monserrat,-34.61467,-58.38297,Private room,1173,5,3,2015-07-08,0.06,1,89
5931067,Palermo Soho,21858421,Gabriel,,Palermo,-34.58723,-58.42011,Entire home/apt,2345,29,3,2017-08-01,0.06,5,207
5931568,Fabulous BA Location 3Bedr/2.5Bath,2416473,Liliana,,Almagro,-34.60091,-58.42001,Entire home/apt,2010,60,0,,,2,358
5933196,Safe quiet 5 guests palermo soho BA,1482817,Lorena,,Palermo,-34.58926,-58.43441,Entire home/apt,4188,3,1,2018-04-11,0.06,47,365
5934324,Departamento temporario en Palermo,30814077,Mateo,,Palermo,-34.58448,-58.41288,Entire home/apt,1801,15,8,2017-11-07,0.20,1,365
5940503,COZY LOFT WITH HUGE PRIVATE TERRACE,3043939,Francisco,,Recoleta,-34.59422,-58.40689,Entire home/apt,879,2,34,2019-07-14,0.66,1,199
5940818,Charming room in the heart of Buenos Aires!,30594122,R&C,,Barracas,-34.62729,-58.37174,Private room,503,2,21,2018-05-13,0.90,2,90
5953510,Bright and modern apartment in Palermo!,714968,Jon,,Palermo,-34.57752,-58.43605,Entire home/apt,3308,7,16,2019-07-03,0.32,2,365
5955784,30% OFF! Unique Duplex *Best location in Recoleta,30912970,Juan Y Melany,,Recoleta,-34.58966,-58.39102,Entire home/apt,2513,2,64,2018-11-17,1.27,1,252
5967811,Chez Pascale Tango,30977969,Pascale,,Balvanera,-34.6133,-58.40356,Entire home/apt,1884,4,0,,,1,87
5969777,Sunny apartment in Palermo Hollywood,30989764,Cecilia,,Palermo,-34.57681,-58.43058,Entire home/apt,1173,3,5,2019-03-18,0.30,1,323
5970033,Monoambiente Doble con GYM y SOLARIUM!,9332923,Piccaluga,,Recoleta,-34.59811,-58.38782,Entire home/apt,3476,1,2,2017-12-15,0.08,3,364
5975021,Dpto Recoleta,31018422,Raul,,Recoleta,-34.58611,-58.40546,Entire home/apt,2596,1,6,2019-01-09,0.12,1,352
5979273,"PRETTY, EXCELLENT UBICATION/OBELISK  5 STARS!!!",100743,Griselda,,San Nicolas,-34.60233,-58.37762,Entire home/apt,1466,1,236,2019-07-09,4.61,7,308
5980609,Departamento Piso 8 Balconcito de la Abu,25077144,Silvia,,Almagro,-34.60335,-58.42874,Entire home/apt,921,7,12,2019-07-14,0.53,1,73
5986969,Private Room + Bathroom in Palermo!,18764455,Valentina,,Palermo,-34.57546,-58.43213,Private room,1214,1,8,2016-11-15,0.16,2,364
5987165,Modern bright flat in San Telmo,31084523,Flavio,,San Telmo,-34.62048,-58.36894,Entire home/apt,2303,7,54,2019-01-01,1.08,1,346
5988119,Comfortable room in Almagro,31089751,Claudia,,Almagro,-34.61104,-58.42799,Private room,754,2,49,2019-05-20,1.01,2,177
5998769,New! Big & Nice Studio  Recoleta French I,31142413,Ange,,Recoleta,-34.58875,-58.40333,Entire home/apt,503,5,42,2019-06-25,1.00,3,332
5998931,Bright apartment in Recoleta,56907,Ines,,Recoleta,-34.59192,-58.3935,Entire home/apt,4146,3,0,,,1,165
6000642,Recoleta. 2amb. Luminoso. Seg 24hs,23879366,Martin,,Recoleta,-34.59634,-58.39883,Entire home/apt,1298,180,0,,,1,364
6002659,"Studio,all the sun!!! nice building",31161573,Norberto,,San Telmo,-34.61986,-58.37453,Entire home/apt,3183,3,7,2018-12-05,0.15,1,327
6003342,Excelente departamento casi sin uso,31156466,Cristopher,,Palermo,-34.59337,-58.42573,Private room,5234,1,0,,,1,365
6004144,Brand-New Studio! 5 Blocks-Palermo Hollywood,31167043,Maria Lucila,,Chacarita,-34.58453,-58.44947,Entire home/apt,1089,6,36,2019-06-19,0.72,1,263
6004882,Modern & Bright Apartment in Palermo Hollywood,31173069,Karina,,Palermo,-34.57598,-58.43597,Entire home/apt,2722,30,6,2019-01-28,0.13,1,365
6006185,"5 STARS STUDIO  , PALERMO V",444416,Claudia,,Palermo,-34.5948,-58.42104,Entire home/apt,1382,3,9,2019-06-28,0.20,26,350
6014409,Hab. privada en congreso,499278,Nicolas,,Balvanera,-34.60736,-58.40091,Private room,1256,1,0,,,2,365
6015358,PARISIAN STYLE APARTMENT IN DOWNTOW,6290844,Anna,,Monserrat,-34.60986,-58.38688,Entire home/apt,796,14,0,,,1,0
6019618,Confortable Habitación en Almagro II,31089751,Claudia,,Almagro,-34.61007,-58.42614,Private room,670,2,21,2019-07-01,0.73,2,130
6019696,Habitación para una persona en BsAs,31042983,Julian,,Balvanera,-34.6011,-58.40103,Private room,628,2,2,2016-03-21,0.05,1,0
6025500,"Muy luminoso en Palermo Chico, remodelado a nuevo!",24334653,Felix,,Palermo,-34.57679,-58.40288,Entire home/apt,2976,2,56,2019-07-10,1.09,1,339
6026307,Estupendo cuarto chic! casa de artistas 2 balcones,671908,David Y Clarita,,Balvanera,-34.6104,-58.39528,Private room,1047,4,77,2019-07-02,1.66,2,253
6029502,New  Apartments in San Telmo!!,31294548,Rob,,San Telmo,-34.62,-58.37538,Entire home/apt,2806,1,86,2019-06-21,1.68,5,352
6031168,Cozy luminous room in old house,31302339,Daniel,,Almagro,-34.59877,-58.41948,Private room,461,3,11,2019-02-11,0.23,2,0
6043012,Lovely room for lady in Palermo!,8893428,Barbara,,Palermo,-34.58772,-58.41162,Private room,670,15,11,2018-12-19,0.23,2,327
6045750,1 bedroom apartment in Down Town.,31377093,Alicia,,San Nicolas,-34.60043,-58.37889,Entire home/apt,3769,7,0,,,1,364
6053669,Cozy and Well lighted Apartment,31414443,Carlos,,Belgrano,-34.55584,-58.45136,Entire home/apt,1382,7,11,2019-07-11,0.23,1,352
6076669,Depto 2 amb amueblado y equipado,31541714,Gabriela,,Retiro,-34.59731,-58.37895,Entire home/apt,1675,1,2,2017-01-25,0.04,1,365
6077488,Beautiful beedroom in Recoleta,19475350,Luis,,Recoleta,-34.59714,-58.40028,Private room,1675,1,1,2016-10-02,0.03,1,88
6078660,Perfect location  in Recoleta,28574898,Alejandro,,Recoleta,-34.59619,-58.39256,Entire home/apt,1675,3,126,2019-07-04,2.46,1,86
6079189,Apartamento unico en San Telmo a metros 9 de Julio,31555868,Roberto,,Constitucion,-34.62001,-58.37894,Entire home/apt,1005,2,33,2019-05-26,0.66,1,360
6092024,BUENOS AIRES DE LUJO,27587774,Moises,,Recoleta,-34.58943,-58.39035,Entire home/apt,5863,2,0,,,2,364
6092583,"cool studio in downtown
!!!!!Todo renovado!!!!",31617352,Juan Pablo,,San Nicolas,-34.59916,-58.37707,Entire home/apt,796,7,19,2019-05-24,0.37,1,156
6093453,Sophistication in Historic BA,91936,Nicolas,,Monserrat,-34.6099,-58.38368,Entire home/apt,2889,3,78,2019-05-31,1.59,8,311
6094370,San Telmo Movie,31628083,Carlos,,Constitucion,-34.61836,-58.37856,Private room,2094,1,1,2015-04-24,0.02,1,0
6101182,Beautiful and cozy apt in Palermo!,10966956,Vero Y Clara,,Villa Crespo,-34.59289,-58.43293,Entire home/apt,1633,1,191,2019-07-11,3.86,7,332
6101438,Modern Duplex w/2 rooms en suite,29183210,Ludmila,,Recoleta,-34.5868,-58.40305,Entire home/apt,712,1,0,,,1,0
6104724,CLOSE TO EVERYTHING RECOLETA STUDIO,161902,Gustavo,,Recoleta,-34.5988,-58.39733,Entire home/apt,1675,2,237,2019-07-14,4.74,15,333
6105599,Soleil 2,11907070,Hostel,,San Telmo,-34.6209,-58.37351,Private room,544,1,5,2019-03-14,0.12,9,337
6108001,Design Studio-Near WE WORK BUILDING and Retiro,7879216,Rolly,,Retiro,-34.59805,-58.37883,Entire home/apt,1382,1,110,2019-07-13,2.18,3,140
6113282,New and modern boutique appartment,31718542,Alejandro,,Belgrano,-34.562,-58.46143,Entire home/apt,2094,1,97,2019-06-09,1.92,2,210
6113773,Department in Palermo Hollywood,2446203,Daniela,,Palermo,-34.57782,-58.43207,Entire home/apt,1675,10,5,2018-12-18,0.10,1,257
6128467,Plaza San Martín,31793909,Santiago,,Retiro,-34.59677,-58.37321,Entire home/apt,1298,10,27,2018-12-02,0.53,1,278
6132948,Confortable and cosy apartment.,31815005,Morena,,Recoleta,-34.59244,-58.40011,Entire home/apt,335,3,1,2016-02-29,0.02,1,0
6141403,IMPERDIBLE CÉNTRICO APT PARA 2 PAX,22000882,Juliana,,Recoleta,-34.59162,-58.39624,Entire home/apt,1424,1,1,2015-12-06,0.02,1,89
6145682,P,31880003,Nat,,Balvanera,-34.6039,-58.40483,Private room,2219,7,0,,,4,0
6149010,PALERMO POLO 9C - 3 pax + 1 kid,11824790,Maru,,Palermo,-34.57241,-58.42278,Entire home/apt,2722,2,37,2019-06-20,0.83,15,63
6150716,Cozy double room in Recoleta,5476418,Jeisson,,Recoleta,-34.58647,-58.40346,Private room,796,3,0,,,1,364
6153202,"Cozy (H), lots of light, great location",31919158,Laura,,Belgrano,-34.56514,-58.45566,Entire home/apt,2178,2,38,2019-07-13,1.21,3,266
6153314,Estudio a metros del Teatro Colón y Obelisco,31919874,Gilda,,San Nicolas,-34.60072,-58.38034,Entire home/apt,796,30,16,2019-03-31,0.32,4,238
